SatCatId,ObjectName,LaunchYear,OrbitalPeriod,LaunchMass,StatusCode,Inclination,Status,UcsData,OrbitClassEstimated,LaunchSiteCountry,Owner,UseType,LaunchVehicleClass,Purpose
13205,COSMOS 1367,1982,718.27,-1.0,UNK,71.95,Inactive,0,MEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13241,COSMOS 1371,1982,100.52,-1.0,UNK,74.04,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13243,COSMOS 1372,1982,103.89,-1.0,UNK,64.9,Inactive,0,LEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
13259,COSMOS 1375,1982,103.99,-1.0,UNK,65.83,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13269,WESTAR 5,1982,1451.33,-1.0,UNK,13.35,Inactive,0,GSO,USA,USA,Unknown,Unknown,Unknown
13295,COSMOS 1382,1982,717.76,-1.0,UNK,62.32,Inactive,0,MEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13301,COSMOS 1383,1982,105.2,-1.0,-,82.93,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13353,COSMOS 1386,1982,104.61,-1.0,UNK,82.96,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13375,COSMOS 1388,1982,114.51,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13376,COSMOS 1389,1982,114.7,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13377,COSMOS 1390,1982,114.89,-1.0,UNK,74.01,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13378,COSMOS 1391,1982,115.07,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13379,COSMOS 1392,1982,115.26,-1.0,UNK,74.01,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13380,COSMOS 1393,1982,115.45,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13381,COSMOS 1394,1982,115.65,-1.0,UNK,74.01,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13382,COSMOS 1395,1982,115.86,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13431,ANIK D1 (TELESAT 6),1982,1438.43,-1.0,-,12.47,Inactive,0,GSO,USA,Canada,Unknown,Unknown,Unknown
13492,KIKU-4 (ETS-III),1982,105.01,-1.0,-,44.62,Inactive,0,LEO,Japan,Japan,Unknown,Unknown,Unknown
13554,EKRAN 9,1982,1435.4,-1.0,-,7.61,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
13589,COSMOS 1410,1982,115.91,-1.0,UNK,82.61,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13595,INTELSAT 505,1982,1463.34,-1.0,-,12.43,Inactive,0,GSO,USA,INTELSAT,Unknown,Unknown,Unknown
13600,COSMOS 1412,1982,103.87,-1.0,UNK,64.81,Inactive,0,LEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
13603,COSMOS 1413 [GLONASS],1982,673.32,-1.0,-,64.73,Inactive,0,MEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
13606,COSMOS 1414 [GLONASS],1982,675.73,-1.0,-,64.66,Inactive,0,MEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
13607,COSMOS 1415 [GLONASS],1982,673.49,-1.0,-,64.72,Inactive,0,MEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
13617,COSMOS 1417,1982,104.68,-1.0,UNK,82.97,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13624,GORIZONT 6,1982,1437.09,-1.0,-,7.85,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
13631,SATCOM C5,1982,1436.1,-1.0,-,12.37,Inactive,0,GSO,USA,USA,Unknown,Unknown,Unknown
13636,DSCS 2-15,1982,1514.36,-1.0,-,12.45,Inactive,0,HEO,USA,USA,Unknown,Unknown,Unknown
13637,DSCS 3-1,1982,1471.96,-1.0,-,12.67,Inactive,0,GSO,USA,USA,Unknown,Unknown,Unknown
13648,COSMOS 1420,1982,100.37,-1.0,UNK,73.99,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13651,SBS 3,1982,1440.95,-1.0,UNK,12.75,Inactive,0,GSO,USA,USA,Unknown,Unknown,Unknown
13652,ANIK C3 (TELESAT 5),1982,1441.45,-1.0,-,12.73,Inactive,0,GSO,USA,Canada,Unknown,Unknown,Unknown
13669,RADUGA 11,1982,1473.78,-1.0,-,9.67,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
13718,METEOR 2-9,1982,101.7,-1.0,UNK,81.25,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13736,OPS 9845 (DMSP 5D-2 F6),1982,100.67,-1.0,-,98.59,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
13757,COSMOS 1428,1983,104.57,-1.0,UNK,82.91,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13761,COSMOS 1429,1983,115.81,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13762,COSMOS 1430,1983,115.6,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13763,COSMOS 1431,1983,115.41,-1.0,UNK,74.03,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13764,COSMOS 1432,1983,115.21,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13765,COSMOS 1433,1983,115.02,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13766,COSMOS 1434,1983,114.85,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13767,COSMOS 1435,1983,114.68,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13768,COSMOS 1436,1983,114.49,-1.0,UNK,74.03,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13777,IRAS,1983,102.79,-1.0,-,99.06,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
13782,SAKURA-2A (CS-2A),1983,1448.54,-1.0,-,10.67,Inactive,0,GSO,Japan,Japan,Unknown,Unknown,Unknown
13791,OPS 0252,1983,103.96,-1.0,UNK,63.31,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
13792,SSD,1983,106.88,-1.0,UNK,63.34,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
13844,SSA,1983,104.64,-1.0,UNK,63.3,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
13845,SSB,1983,104.58,-1.0,UNK,63.31,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
13874,SSC,1983,104.4,-1.0,UNK,63.3,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
13875,MOLNIYA 3-20,1983,717.25,-1.0,UNK,62.03,Inactive,0,MEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13878,EKRAN 10,1983,1515.31,-1.0,-,10.9,Inactive,0,HEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
13890,MOLNIYA 1-56,1983,719.69,-1.0,UNK,62.56,Inactive,0,MEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13901,ASTRON,1983,5925.99,-1.0,-,79.02,Inactive,0,HEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
13912,OV2-3,1965,275.2,-1.0,UNK,26.62,Inactive,0,MEO,USA,USA,Unknown,Unknown,Unknown
13916,COSMOS 1447,1983,104.7,-1.0,-,82.95,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13923,NOAA 8,1983,100.72,-1.0,-,98.74,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
13949,COSMOS 1448,1983,104.64,-1.0,UNK,82.96,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
13969,TDRS 1,1983,1458.3,-1.0,-,9.06,Inactive,0,GSO,USA,USA,Unknown,Unknown,Unknown
13974,RADUGA 12,1983,1436.31,-1.0,-,8.68,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
13984,SATCOM 1R,1983,1442.11,-1.0,UNK,13.41,Inactive,0,GSO,USA,USA,Unknown,Unknown,Unknown
13991,COSMOS 1452,1983,100.43,-1.0,UNK,74.05,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14050,GOES 6,1983,1436.68,-1.0,-,10.57,Inactive,0,GSO,USA,USA,Unknown,Unknown,Unknown
14057,COSMOS 1459,1983,104.59,-1.0,UNK,82.98,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14064,COSMOS 1461,1983,94.24,-1.0,UNK,64.99,Inactive,0,LEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14077,INTELSAT 506,1983,1452.21,-1.0,-,12.72,Inactive,0,GSO,USA,INTELSAT,Unknown,Unknown,Unknown
14084,COSMOS 1464,1983,104.75,-1.0,UNK,82.95,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14112,OPS 6432,1983,103.84,-1.0,UNK,63.3,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
14128,EUTELSAT 1-F1 (ECS 1),1983,1456.49,-1.0,-,12.14,Inactive,0,GSO,French Guiana,EUTELSAT,Unknown,Unknown,Unknown
14129,PHASE 3B (AO-10),1983,699.46,-1.0,P,26.2,Active,0,MEO,French Guiana,Germany,Unknown,Unknown,Unknown
14133,NAHUEL I2 (ANIK C2),1983,1452.7,-1.0,-,13.14,Inactive,0,GSO,USA,Argentina,Unknown,Unknown,Unknown
14134,PALAPA B1,1983,1437.87,-1.0,-,11.89,Inactive,0,GSO,USA,Indonesia,Unknown,Unknown,Unknown
14139,OPS 3899,1983,111.29,-1.0,UNK,96.66,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
14143,GB 1,1983,104.57,-1.0,UNK,63.31,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
14144,GB 2,1983,104.59,-1.0,UNK,63.31,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
14147,COSMOS 1470,1983,93.59,-1.0,UNK,82.47,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14154,HILAT,1983,100.11,-1.0,UNK,82.03,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
14158,GALAXY 1 (G-1),1983,1438.17,-1.0,-,13.77,Inactive,0,GSO,USA,USA,Unknown,Unknown,Unknown
14160,GORIZONT 7,1983,1464.17,-1.0,-,9.79,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14163,PROGNOZ 9,1983,-1.0,-1.0,UNK,-1.0,Inactive,0,Unknown,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14171,COSMOS 1473,1983,114.4,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14172,COSMOS 1474,1983,114.59,-1.0,UNK,74.03,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14173,COSMOS 1475,1983,114.78,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14174,COSMOS 1476,1983,114.97,-1.0,UNK,74.03,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14175,COSMOS 1477,1983,115.16,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14176,COSMOS 1478,1983,115.36,-1.0,UNK,74.03,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14177,COSMOS 1479,1983,115.56,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14178,COSMOS 1480,1983,115.78,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14180,GB 3,1983,104.36,-1.0,UNK,63.3,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
14182,COSMOS 1481,1983,707.37,-1.0,UNK,70.8,Inactive,0,MEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14189,NAVSTAR 8 (OPS 9794),1983,751.1,-1.0,-,63.29,Inactive,0,MEO,USA,USA,Unknown,Unknown,Unknown
14234,ARABSAT-1DR (TELSTAR 3A),1983,1446.93,-1.0,-,13.95,Inactive,0,GSO,USA,Arabsat,Unknown,Unknown,Unknown
14237,OPS 7304,1983,-1.0,-1.0,UNK,-1.0,Inactive,0,Unknown,USA,USA,Unknown,Unknown,Unknown
14240,COSMOS 1486,1983,100.36,-1.0,UNK,74.05,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14248,SAKURA-2B (CS-2B),1983,1457.33,-1.0,-,11.45,Inactive,0,GSO,Japan,Japan,Unknown,Unknown,Unknown
14258,COSMOS 1490 [GLONASS],1983,675.73,-1.0,-,64.72,Inactive,0,MEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14259,COSMOS 1491 [GLONASS],1983,668.42,-1.0,-,64.87,Inactive,0,MEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14260,COSMOS 1492 [GLONASS],1983,676.82,-1.0,-,64.67,Inactive,0,MEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14307,RADUGA 13,1983,1466.78,-1.0,-,9.98,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14318,INSAT-1B,1983,1436.44,-1.0,-,11.49,Inactive,0,GSO,USA,India,Unknown,Unknown,Unknown
14328,SATCOM 2R,1983,1448.49,-1.0,UNK,14.44,Inactive,0,GSO,USA,USA,Unknown,Unknown,Unknown
14365,GALAXY 2 (G-2),1983,1437.8,-1.0,-,13.78,Inactive,0,GSO,USA,USA,Unknown,Unknown,Unknown
14377,EKRAN 11,1983,1435.25,-1.0,-,8.27,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14401,COSMOS 1503,1983,100.49,-1.0,UNK,74.04,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14421,INTELSAT 507,1983,1444.31,-1.0,-,12.25,Inactive,0,GSO,French Guiana,INTELSAT,Unknown,Unknown,Unknown
14450,COSMOS 1506,1983,104.61,-1.0,UNK,82.93,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14452,METEOR 2-10,1983,100.9,-1.0,UNK,81.16,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14483,COSMOS 1508,1983,102.45,-1.0,UNK,82.9,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14506,OPS 1294 (DMSP 5D-2 F7),1983,100.72,-1.0,-,98.39,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
14521,COSMOS 1510,1983,116.02,-1.0,UNK,73.61,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14532,GORIZONT 8,1983,1465.35,-1.0,-,10.03,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14546,COSMOS 1513,1983,104.77,-1.0,UNK,82.94,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14590,COSMOS 1519 [GLONASS],1983,675.74,-1.0,-,66.52,Inactive,0,MEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14591,COSMOS 1520 [GLONASS],1983,675.73,-1.0,-,66.51,Inactive,0,MEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14592,COSMOS 1521 [GLONASS],1983,673.41,-1.0,-,66.4,Inactive,0,MEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14611,COSMOS 1522,1984,115.47,-1.0,UNK,74.01,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14612,COSMOS 1523,1984,114.41,-1.0,UNK,74.0,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14613,COSMOS 1524,1984,114.58,-1.0,UNK,74.01,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14614,COSMOS 1525,1984,114.75,-1.0,UNK,74.01,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14615,COSMOS 1526,1984,114.92,-1.0,UNK,74.01,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14616,COSMOS 1527,1984,115.1,-1.0,UNK,74.01,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14617,COSMOS 1528,1984,115.29,-1.0,UNK,74.01,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14618,COSMOS 1529,1984,115.68,-1.0,UNK,74.01,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14624,COSMOS 1531,1984,104.93,-1.0,UNK,82.93,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14659,YURI-2A (BS-2A),1984,1453.76,-1.0,-,11.41,Inactive,0,GSO,Japan,Japan,Unknown,Unknown,Unknown
14670,STTW-T1,1984,159.33,-1.0,UNK,36.11,Inactive,0,MEO,PRC,China,Unknown,Unknown,Unknown
14675,OPS 0441,1984,1436.26,-1.0,UNK,6.03,Inactive,0,GSO,USA,USA,Unknown,Unknown,Unknown
14679,COSMOS 1535,1984,104.7,-1.0,UNK,82.96,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14690,OPS 8737,1984,102.13,-1.0,UNK,63.3,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
14699,COSMOS 1536,1984,94.64,-1.0,UNK,82.55,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14725,RADUGA 14,1984,1436.04,-1.0,-,9.03,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14728,JD 1,1984,104.87,-1.0,UNK,63.31,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
14729,JD 2,1984,104.79,-1.0,UNK,63.3,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
14759,COSMOS 1538,1984,100.39,-1.0,UNK,74.04,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14780,LANDSAT 5,1984,95.81,-1.0,-,98.07,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
14781,UOSAT 2 (UO-11),1984,96.65,-1.0,P,97.77,Active,0,LEO,USA,UK,Unknown,Unknown,Unknown
14783,COSMOS 1540,1984,1436.12,-1.0,UNK,9.82,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14786,INTELSAT 508,1984,1480.06,-1.0,-,13.85,Inactive,0,GSO,French Guiana,INTELSAT,Unknown,Unknown,Unknown
14790,COSMOS 1541,1984,718.02,-1.0,UNK,71.76,Inactive,0,MEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14795,JD 3,1984,103.84,-1.0,UNK,63.3,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown
14821,EKRAN 12,1984,1499.03,-1.0,-,10.77,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14867,COSMOS 1546,1984,1436.14,-1.0,UNK,9.13,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14884,COSMOS 1547,1984,718.19,-1.0,UNK,73.08,Inactive,0,MEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14899,STTW-T2,1984,1435.26,-1.0,-,9.86,Inactive,0,GSO,PRC,China,Unknown,Unknown,Unknown
14930,OPS 7641 (DSP 11),1984,1459.25,-1.0,UNK,10.62,Inactive,0,GSO,USA,USA,Unknown,Unknown,Unknown
14940,GORIZONT 9,1984,1435.53,-1.0,-,9.2,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14965,COSMOS 1550,1984,104.88,-1.0,UNK,82.98,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14973,COSMOS 1553,1984,104.68,-1.0,UNK,82.94,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14977,COSMOS 1554 [GLONASS],1984,675.74,-1.0,-,66.47,Inactive,0,MEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14978,COSMOS 1555 [GLONASS],1984,675.73,-1.0,-,66.48,Inactive,0,MEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14979,COSMOS 1556 [GLONASS],1984,676.33,-1.0,-,66.51,Inactive,0,MEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown
14985,ZHONGXING-5,1984,1440.34,-1.0,-,14.45,Inactive,0,GSO,French Guiana,China,Unknown,Unknown,Unknown
14998,COSMOS 1559,1984,115.76,-1.0,UNK,74.01,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
14999,COSMOS 1560,1984,115.56,-1.0,UNK,74.01,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
15000,COSMOS 1561,1984,115.39,-1.0,UNK,74.01,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
15001,COSMOS 1562,1984,115.2,-1.0,UNK,74.01,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
15002,COSMOS 1563,1984,115.03,-1.0,UNK,74.01,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
15003,COSMOS 1564,1984,114.87,-1.0,UNK,74.01,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown
