SatCatId,ObjectId,ObjectName,LaunchDate,LaunchYear,LaunchSite,LaunchSiteCountry,LaunchVehicle,Status,StatusCode,OrbitClassEstimated,OrbitalPeriod,DecayDate,OwnerCode,Owner,Inclination,UseType,Purpose,LaunchMass,DryMass,ExpLifetime,UcsData,LaunchVehicleClass
6909,1973-081A,NNSS 20 (TRANSIT 20),1973-10-30,1973,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,105.0,-1.0,US,USA,89.85,,,-1.0,,-1.0,0,
6916,1973-084A,COSMOS 606,1973-11-02,1973,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,717.11,-1.0,CIS,Russia/USSR,72.74,,,-1.0,,-1.0,0,
6920,1973-086A,NOAA 3,1973-11-06,1973,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,116.09,-1.0,US,USA,102.29,,,-1.0,,-1.0,0,
6938,1973-088D,OPS 6630 (2),1973-11-10,1973,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,114.54,-1.0,US,USA,96.93,,,-1.0,,-1.0,0,
6965,1973-098A,COSMOS 614,1973-12-04,1973,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,100.0,-1.0,CIS,Russia/USSR,74.05,,,-1.0,,-1.0,0,
6973,1973-100A,OPS 9433 (DSCS 2-3),1973-12-13,1973,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1474.55,-1.0,US,USA,5.71,,,-1.0,,-1.0,0,
6974,1973-100B,OPS 9434 (DSCS 2-4),1973-12-13,1973,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1476.64,-1.0,US,USA,5.29,,,-1.0,,-1.0,0,
6985,1973-104A,COSMOS 617,1973-12-19,1973,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,113.97,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
6986,1973-104B,COSMOS 618,1973-12-19,1973,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.21,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
6987,1973-104C,COSMOS 619,1973-12-19,1973,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.99,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
6988,1973-104D,COSMOS 620,1973-12-19,1973,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.45,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
6989,1973-104E,COSMOS 621,1973-12-19,1973,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.77,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
6990,1973-104F,COSMOS 622,1973-12-19,1973,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.37,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
6991,1973-104G,COSMOS 623,1973-12-19,1973,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.56,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
6992,1973-104H,COSMOS 624,1973-12-19,1973,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.17,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
7003,1973-107A,AUREOLE 2,1973-12-26,1973,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,93.32,-1.0,FR,France,73.9,,,-1.0,,-1.0,0,
7005,1973-108A,COSMOS 626,1973-12-27,1973,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,LEO,103.93,-1.0,CIS,Russia/USSR,65.44,,,-1.0,,-1.0,0,
7008,1973-109A,COSMOS 627,1973-12-29,1973,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.88,-1.0,CIS,Russia/USSR,82.95,,,-1.0,,-1.0,0,
7094,1974-001A,COSMOS 628,1974-01-17,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.66,-1.0,CIS,Russia/USSR,82.96,,,-1.0,,-1.0,0,
7209,1974-011A,METEOR 1-16,1974-03-05,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,101.8,-1.0,CIS,Russia/USSR,81.22,,,-1.0,,-1.0,0,
7213,1974-013A,MIRANDA (X-4),1974-03-09,1974,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,99.6,-1.0,UK,UK,97.83,,,-1.0,,-1.0,0,
7218,1974-015A,OPS 8579 (DMSP 5B F5),1974-03-16,1974,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,100.56,-1.0,US,USA,98.99,,,-1.0,,-1.0,0,
7229,1974-017A,COSMOS 637,1974-03-26,1974,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,GSO,1428.86,-1.0,CIS,Russia/USSR,1.43,,,-1.0,,-1.0,0,
7244,1974-020B,OPS 4547,1974-04-10,1974,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,100.57,-1.0,US,USA,94.6,,,-1.0,,-1.0,0,
7250,1974-022A,WESTAR 1,1974-04-13,1974,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1441.46,-1.0,US,USA,7.65,,,-1.0,,-1.0,0,
7265,1974-024A,COSMOS 641,1974-04-23,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.53,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
7266,1974-024B,COSMOS 642,1974-04-23,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,113.76,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
7267,1974-024C,COSMOS 643,1974-04-23,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.14,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
7268,1974-024D,COSMOS 644,1974-04-23,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,113.95,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
7269,1974-024E,COSMOS 645,1974-04-23,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.33,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
7270,1974-024F,COSMOS 646,1974-04-23,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.74,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
7271,1974-024G,COSMOS 647,1974-04-23,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.94,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
7272,1974-024H,COSMOS 648,1974-04-23,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.17,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
7274,1974-025A,METEOR 1-17,1974-04-24,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,102.21,-1.0,CIS,Russia/USSR,81.21,,,-1.0,,-1.0,0,
7276,1974-026A,MOLNIYA 2-9,1974-04-26,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,587.53,-1.0,CIS,Russia/USSR,64.39,,,-1.0,,-1.0,0,
7281,1974-028A,COSMOS 650,1974-04-29,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,113.42,-1.0,CIS,Russia/USSR,74.04,,,-1.0,,-1.0,0,
7291,1974-029A,COSMOS 651,1974-05-15,1974,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,LEO,103.37,-1.0,CIS,Russia/USSR,64.97,,,-1.0,,-1.0,0,
7297,1974-032A,COSMOS 654,1974-05-17,1974,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,LEO,104.38,-1.0,CIS,Russia/USSR,64.95,,,-1.0,,-1.0,0,
7298,1974-033A,SMS 1,1974-05-17,1974,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1460.23,-1.0,US,USA,4.73,,,-1.0,,-1.0,0,
7318,1974-039A,ATS 6,1974-05-30,1974,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1412.05,-1.0,US,USA,2.52,,,-1.0,,-1.0,0,
7337,1974-044A,COSMOS 660,1974-06-18,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,98.35,-1.0,CIS,Russia/USSR,82.93,,,-1.0,,-1.0,0,
7349,1974-048A,COSMOS 663,1974-06-27,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.66,-1.0,CIS,Russia/USSR,82.95,,,-1.0,,-1.0,0,
7363,1974-052A,METEOR 1-18,1974-07-09,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,102.84,-1.0,CIS,Russia/USSR,81.23,,,-1.0,,-1.0,0,
7369,1974-054A,OPS 7518 (NTS 1),1974-07-14,1974,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,MEO,468.73,-1.0,US,USA,124.75,,,-1.0,,-1.0,0,
7376,1974-056A,MOLNIYA 2-10,1974-07-23,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,716.6,-1.0,CIS,Russia/USSR,65.44,,,-1.0,,-1.0,0,
7392,1974-060A,MOLNIYA 1-S,1974-07-29,1974,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,GSO,1435.17,-1.0,CIS,Russia/USSR,1.97,,,-1.0,,-1.0,0,
7411,1974-063A,OPS 6983 (DMSP 5B F6),1974-08-09,1974,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,100.73,-1.0,US,USA,98.53,,,-1.0,,-1.0,0,
7424,1974-069A,COSMOS 675,1974-08-29,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,113.64,-1.0,CIS,Russia/USSR,74.06,,,-1.0,,-1.0,0,
7433,1974-071A,COSMOS 676,1974-09-11,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,100.46,-1.0,CIS,Russia/USSR,74.05,,,-1.0,,-1.0,0,
7435,1974-072A,COSMOS 677,1974-09-19,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.47,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
7436,1974-072B,COSMOS 678,1974-09-19,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.96,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
7437,1974-072C,COSMOS 679,1974-09-19,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.72,-1.0,CIS,Russia/USSR,74.04,,,-1.0,,-1.0,0,
7438,1974-072D,COSMOS 680,1974-09-19,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.51,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
7439,1974-072E,COSMOS 681,1974-09-19,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.29,-1.0,CIS,Russia/USSR,74.04,,,-1.0,,-1.0,0,
7440,1974-072F,COSMOS 682,1974-09-19,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.08,-1.0,CIS,Russia/USSR,74.04,,,-1.0,,-1.0,0,
7441,1974-072G,COSMOS 683,1974-09-19,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.88,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
7442,1974-072H,COSMOS 684,1974-09-19,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.68,-1.0,CIS,Russia/USSR,74.04,,,-1.0,,-1.0,0,
7466,1974-075A,WESTAR 2,1974-10-10,1974,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1442.01,-1.0,US,USA,7.79,,,-1.0,,-1.0,0,
7476,1974-079A,COSMOS 689,1974-10-18,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.93,-1.0,CIS,Russia/USSR,82.94,,,-1.0,,-1.0,0,
7490,1974-083A,METEOR 1-19,1974-10-28,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,102.09,-1.0,CIS,Russia/USSR,81.19,,,-1.0,,-1.0,0,
7529,1974-089A,NOAA 4,1974-11-15,1974,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,114.91,-1.0,US,USA,102.01,,,-1.0,,-1.0,0,
7530,1974-089B,OSCAR 7 (AO-7),1974-11-15,1974,"Air Force Western Test Range, California, USA",USA,Delta 2310,Active,P,LEO,114.86,-1.0,US,USA,102.0,Civil,Communications,29.0,,-1.0,1,Delta
7531,1974-089C,INTASAT,1974-11-15,1974,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,114.88,-1.0,SPN,Spain,102.0,,,-1.0,,-1.0,0,
7544,1974-093A,INTELSAT 4-F8,1974-11-21,1974,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1443.12,-1.0,ITSO,INTELSAT,8.47,,,-1.0,,-1.0,0,
7547,1974-094A,SKYNET 2B,1974-11-23,1974,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1435.36,-1.0,UK,UK,4.17,,,-1.0,,-1.0,0,
7574,1974-099A,METEOR 1-20,1974-12-17,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,101.98,-1.0,CIS,Russia/USSR,81.24,,,-1.0,,-1.0,0,
7578,1974-101A,SYMPHONIE 1,1974-12-19,1974,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1440.57,-1.0,FGER,France/Germany,5.18,,,-1.0,,-1.0,0,
7593,1974-105A,COSMOS 700,1974-12-26,1974,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.58,-1.0,CIS,Russia/USSR,82.95,,,-1.0,,-1.0,0,
7615,1975-004A,LANDSAT 2,1975-01-22,1975,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,103.08,-1.0,US,USA,99.01,,,-1.0,,-1.0,0,
7625,1975-007A,COSMOS 706,1975-01-30,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,716.86,-1.0,CIS,Russia/USSR,64.03,,,-1.0,,-1.0,0,
7646,1975-010A,STARLETTE,1975-02-06,1975,"Europe's Spaceport, Kourou, French Guiana",French Guiana,,Active,+,LEO,104.17,-1.0,FR,France,49.82,,,-1.0,,-1.0,0,
7648,1975-011A,SMS 2,1975-02-06,1975,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1447.0,-1.0,US,USA,6.07,,,-1.0,,-1.0,0,
7663,1975-012A,COSMOS 708,1975-02-12,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,113.54,-1.0,CIS,Russia/USSR,69.23,,,-1.0,,-1.0,0,
7678,1975-016A,COSMOS 711,1975-02-28,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.47,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
7679,1975-016B,COSMOS 712,1975-02-28,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.88,-1.0,CIS,Russia/USSR,74.0,,,-1.0,,-1.0,0,
7680,1975-016C,COSMOS 713,1975-02-28,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.68,-1.0,CIS,Russia/USSR,74.0,,,-1.0,,-1.0,0,
7681,1975-016D,COSMOS 714,1975-02-28,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.26,-1.0,CIS,Russia/USSR,74.0,,,-1.0,,-1.0,0,
7682,1975-016E,COSMOS 715,1975-02-28,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.69,-1.0,CIS,Russia/USSR,74.0,,,-1.0,,-1.0,0,
7683,1975-016F,COSMOS 716,1975-02-28,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.9,-1.0,CIS,Russia/USSR,74.0,,,-1.0,,-1.0,0,
7684,1975-016G,COSMOS 717,1975-02-28,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,116.14,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
7685,1975-016H,COSMOS 718,1975-02-28,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.07,-1.0,CIS,Russia/USSR,74.0,,,-1.0,,-1.0,0,
7687,1975-017A,OPS 2439,1975-03-10,1975,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,,-1.0,-1.0,US,USA,-1.0,,,-1.0,,-1.0,0,
7714,1975-023A,METEOR 1-21,1975-04-01,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,102.24,-1.0,CIS,Russia/USSR,81.19,,,-1.0,,-1.0,0,
7718,1975-024A,COSMOS 723,1975-04-02,1975,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,LEO,103.62,-1.0,CIS,Russia/USSR,64.72,,,-1.0,,-1.0,0,
7727,1975-025A,COSMOS 724,1975-04-07,1975,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,LEO,102.92,-1.0,CIS,Russia/USSR,65.59,,,-1.0,,-1.0,0,
7734,1975-027A,GEOS 3,1975-04-09,1975,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,101.47,-1.0,US,USA,114.99,,,-1.0,,-1.0,0,
7736,1975-028A,COSMOS 726,1975-04-11,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.47,-1.0,CIS,Russia/USSR,83.0,,,-1.0,,-1.0,0,
7768,1975-034A,COSMOS 729,1975-04-22,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.83,-1.0,CIS,Russia/USSR,82.96,,,-1.0,,-1.0,0,
7780,1975-036A,MOLNIYA 1-29,1975-04-29,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,717.9,-1.0,CIS,Russia/USSR,63.81,,,-1.0,,-1.0,0,
7790,1975-038A,ANIK A3 (TELESAT 3),1975-05-07,1975,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1439.05,-1.0,CA,Canada,8.21,,,-1.0,,-1.0,0,
7815,1975-042A,INTELSAT 4-F1,1975-05-22,1975,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1450.65,-1.0,ITSO,INTELSAT,8.75,,,-1.0,,-1.0,0,
7816,1975-043A,OPS 6226 (DMSP 5C F7),1975-05-24,1975,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,101.05,-1.0,US,USA,98.63,,,-1.0,,-1.0,0,
7820,1975-045A,COSMOS 732,1975-05-28,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.58,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
7822,1975-045B,COSMOS 733,1975-05-28,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,116.24,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
7823,1975-045C,COSMOS 734,1975-05-28,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.03,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
7824,1975-045D,COSMOS 735,1975-05-28,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.26,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
7825,1975-045E,COSMOS 736,1975-05-28,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.49,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
7826,1975-045F,COSMOS 737,1975-05-28,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.97,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
7827,1975-045G,COSMOS 738,1975-05-28,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.73,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
7828,1975-045H,COSMOS 739,1975-05-28,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.81,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
7924,1975-052A,NIMBUS 6,1975-06-12,1975,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,107.4,-1.0,US,USA,100.01,,,-1.0,,-1.0,0,
7937,1975-051C,OPS 6381 (SSU 1),1975-06-08,1975,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,113.54,-1.0,US,USA,95.08,,,-1.0,,-1.0,0,
7963,1975-055A,OPS 4966,1975-06-18,1975,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,,-1.0,-1.0,US,USA,-1.0,,,-1.0,,-1.0,0,
8026,1975-064A,METEOR 2-1,1975-07-11,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,102.07,-1.0,CIS,Russia/USSR,81.28,,,-1.0,,-1.0,0,
8072,1975-074A,COSMOS 755,1975-08-14,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.79,-1.0,CIS,Russia/USSR,82.9,,,-1.0,,-1.0,0,
8132,1975-077A,SYMPHONIE 2,1975-08-27,1975,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1440.27,-1.0,FGER,France/Germany,4.65,,,-1.0,,-1.0,0,
8195,1975-081A,MOLNIYA 2-14,1975-09-09,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,MEO,712.54,-1.0,CIS,Russia/USSR,64.36,,,-1.0,,-1.0,0,
8197,1975-082A,KIKU-1 (ETS-I),1975-09-09,1975,"Tanegashima Space Center, Japan",Japan,,Inactive,-,LEO,105.91,-1.0,JPN,Japan,46.99,,,-1.0,,-1.0,0,
8285,1975-086A,COSMOS 761,1975-09-17,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.67,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
8286,1975-086B,COSMOS 762,1975-09-17,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.12,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
8287,1975-086C,COSMOS 763,1975-09-17,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.8,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
8288,1975-086D,COSMOS 764,1975-09-17,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,116.03,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
8289,1975-086E,COSMOS 765,1975-09-17,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,116.29,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
8290,1975-086F,COSMOS 766,1975-09-17,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,114.9,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
8291,1975-086G,COSMOS 767,1975-09-17,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.34,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
8292,1975-086H,COSMOS 768,1975-09-17,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,115.56,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
8293,1975-087A,METEOR 1-22,1975-09-18,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,101.92,-1.0,CIS,Russia/USSR,81.26,,,-1.0,,-1.0,0,
8325,1975-089A,COSMOS 770,1975-09-24,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,109.11,-1.0,CIS,Russia/USSR,82.96,,,-1.0,,-1.0,0,
8330,1975-091A,INTELSAT 4A-F1,1975-09-26,1975,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1441.16,-1.0,ITSO,INTELSAT,8.37,,,-1.0,,-1.0,0,
8343,1975-094A,COSMOS 773,1975-09-30,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,100.29,-1.0,CIS,Russia/USSR,74.06,,,-1.0,,-1.0,0,
8357,1975-097A,COSMOS 775,1975-10-08,1975,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,GSO,1437.11,-1.0,CIS,Russia/USSR,2.97,,,-1.0,,-1.0,0,
8366,1975-100A,GOES 1 (SMS-C),1975-10-16,1975,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1436.74,-1.0,US,USA,5.21,,,-1.0,,-1.0,0,
8419,1975-103A,COSMOS 778,1975-11-04,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,104.74,-1.0,CIS,Russia/USSR,82.97,,,-1.0,,-1.0,0,
8458,1975-112A,COSMOS 783,1975-11-28,1975,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,100.44,-1.0,CIS,Russia/USSR,74.06,,,-1.0,,-1.0,0,
8473,1975-116A,COSMOS 785,1975-12-12,1975,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,LEO,104.17,-1.0,CIS,Russia/USSR,65.08,,,-1.0,,-1.0,0,
8476,1975-117A,SATCOM 1,1975-12-13,1975,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1445.68,-1.0,US,USA,8.49,,,-1.0,,-1.0,0,
8482,1975-118A,OPS 3165 (DSP 5),1975-12-14,1975,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,GSO,1432.98,-1.0,US,USA,2.9,,,-1.0,,-1.0,0,
8513,1975-123A,RADUGA 1,1975-12-22,1975,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,-,GSO,1436.12,-1.0,CIS,Russia/USSR,3.41,,,-1.0,,-1.0,0,
